"id","formula_masters_id","equipment_machine_id","equipment_machine_unit","tag_name","em_qty","topic_number","users_id","record_status","created_at","updated_at"
"4145","MF2504011","LT001","-","","1","2","","1","2025-04-24 04:37:49","2025-04-24 04:38:29"
"4146","MF2504011","LT002","-","","1","2","","1","2025-04-24 04:37:50","2025-04-24 04:38:31"
"4147","MF2504011","MC001","-","","1","2","","1","2025-04-24 04:37:52","2025-04-24 04:38:32"
"4148","MF2504011","MC002","-","","1","2","","1","2025-04-24 04:37:54","2025-04-24 04:38:33"
"4149","MF2504011","MC003","-","","1","2","","1","2025-04-24 04:37:56","2025-04-24 04:38:34"
"4150","MF2504011","MC004","-","","1","2","","1","2025-04-24 04:38:25","2025-04-24 04:38:35"
"4151","MF2504011","MC005","-","","1","8","","1","2025-04-24 04:51:09","2025-04-24 04:51:20"
"4152","MF2504011","MC006","-","","1","8","","1","2025-04-24 04:51:11","2025-04-24 04:51:21"
"4153","MF2504011","MC007","-","","1","8","","1","2025-04-24 04:51:14","2025-04-24 04:51:22"
"4154","MF2504011","MC008","-","","1","8","","1","2025-04-24 04:51:16","2025-04-24 04:51:23"
"4155","MF2504011","MC009","-","","1","8","","1","2025-04-24 04:51:18","2025-04-24 04:51:24"
"4156","MF2504012","EM001","-","","1","2","","1","2025-04-24 07:24:57","2025-04-24 07:25:14"
"4157","MF2504012","LT001","-","","1","2","","1","2025-04-24 07:24:59","2025-04-24 07:25:15"
"4158","MF2504012","LT002","-","","1","2","","1","2025-04-24 07:25:02","2025-04-24 07:25:17"
"4159","MF2504012","MC001","-","","1","2","","1","2025-04-24 07:25:04","2025-04-24 07:25:18"
"4160","MF2504012","MC002","-","","1","2","","1","2025-04-24 07:25:06","2025-04-24 07:25:19"
"4161","MF2504012","MC003","-","","1","2","","1","2025-04-24 07:25:09","2025-04-24 07:25:20"
"4162","MF2504012","MC004","-","","1","2","","1","2025-04-24 07:25:12","2025-04-24 07:25:22"
"4163","MF2504012","MC005","-","","1","8","","1","2025-04-24 07:28:16","2025-04-24 07:28:26"
"4164","MF2504012","MC006","-","","1","8","","1","2025-04-24 07:28:18","2025-04-24 07:28:27"
"4165","MF2504012","MC007","-","","1","8","","1","2025-04-24 07:28:20","2025-04-24 07:28:28"
"4166","MF2504012","MC008","-","","1","8","","1","2025-04-24 07:28:22","2025-04-24 07:28:30"
"4167","MF2504012","MC009","-","","1","8","","1","2025-04-24 07:28:24","2025-04-24 07:28:31"
"4168","MF2504013","EM001","-","","1","2","","1","2025-04-28 07:57:30","2025-04-28 07:57:32"
"4169","MF2504013","LT001","-","","1","2","","1","2025-04-28 07:57:36","2025-04-28 07:57:39"
"4170","MF2504013","LT002","-","","1","2","","1","2025-04-28 07:57:42","2025-04-28 07:57:44"
"4171","MF2504013","MC001","-","","1","2","","1","2025-04-28 07:57:46","2025-04-28 07:57:49"
"4172","MF2504013","MC002","-","","1","2","","1","2025-04-28 07:57:53","2025-04-28 07:57:54"
"4173","MF2504013","MC003","-","","1","2","","1","2025-04-28 07:57:58","2025-04-28 07:58:00"
"4174","MF2504013","MC004","-","","1","2","","1","2025-04-28 07:58:02","2025-04-28 07:58:05"
"4175","MF2504013","MC005","-","","1","8","","1","2025-04-28 08:44:29","2025-04-28 08:44:56"
"4176","MF2504013","MC006","-","","1","8","","1","2025-04-28 08:44:34","2025-04-28 08:44:57"
"4177","MF2504013","MC007","-","","1","8","","1","2025-04-28 08:44:41","2025-04-28 08:44:58"
"4178","MF2504013","MC008","-","","1","8","","1","2025-04-28 08:44:47","2025-04-28 08:44:59"
"4179","MF2504013","MC009","-","","1","8","","1","2025-04-28 08:44:51","2025-04-28 08:45:02"
"4180","MF2504014","LT001","-","","1","2","","1","2025-04-28 10:31:13","2025-04-28 10:32:13"
"4181","MF2504014","LT002","-","","1","2","","1","2025-04-28 10:31:19","2025-04-28 10:32:14"
"4182","MF2504014","MC001","-","","1","2","","1","2025-04-28 10:31:25","2025-04-28 10:32:15"
"4183","MF2504014","MC002","-","","1","2","","1","2025-04-28 10:31:45","2025-04-28 10:32:18"
"4184","MF2504014","MC003","-","","1","2","","1","2025-04-28 10:31:54","2025-04-28 10:32:19"
"4185","MF2504014","MC004","-","","1","2","","1","2025-04-28 10:31:59","2025-04-28 10:32:22"
"4186","MF2504014","EM001","-","","1","2","","1","2025-04-28 10:32:07","2025-04-28 10:32:24"
"4187","MF2504014","MC005","-","","1","8","","1","2025-04-28 10:33:32","2025-04-28 10:33:35"
"4188","MF2504014","MC006","-","","1","8","","1","2025-04-28 10:33:39","2025-04-28 10:33:43"
"4189","MF2504014","MC007","-","","1","8","","1","2025-04-28 10:33:46","2025-04-28 10:33:49"
"4190","MF2504014","MC008","-","","1","8","","1","2025-04-28 10:33:52","2025-04-28 10:33:55"
"4191","MF2504014","MC009","-","","1","8","","1","2025-04-28 10:33:58","2025-04-28 10:34:01"
"4192","MF2504015","EM001","-","","1","2","","1","2025-04-29 07:08:02","2025-04-29 07:08:04"
"4193","MF2504015","LT001","-","","1","2","","1","2025-04-29 07:08:07","2025-04-29 07:08:09"
"4194","MF2504015","LT002","-","","1","2","","1","2025-04-29 07:08:12","2025-04-29 07:08:14"
"4195","MF2504015","MC001","-","","1","2","","1","2025-04-29 07:08:19","2025-04-29 07:08:21"
"4196","MF2504015","MC002","-","","1","2","","1","2025-04-29 07:08:23","2025-04-29 07:08:25"
"4197","MF2504015","MC003","-","","1","2","","1","2025-04-29 07:08:30","2025-04-29 07:08:32"
"4198","MF2504015","MC004","-","","1","2","","1","2025-04-29 07:08:36","2025-04-29 07:08:38"
"4199","MF2504016","EM001","-","","1","2","","1","2025-04-30 08:01:20","2025-04-30 08:01:22"
"4200","MF2504016","LT001","-","","1","2","","1","2025-04-30 08:01:26","2025-04-30 08:01:27"
"4201","MF2504016","LT002","-","","1","2","","1","2025-04-30 08:01:30","2025-04-30 08:01:32"
"4202","MF2504016","MC001","-","","1","2","","1","2025-04-30 08:01:35","2025-04-30 08:01:37"
"4203","MF2504016","MC002","-","","1","2","","1","2025-04-30 08:01:42","2025-04-30 08:01:43"
"4204","MF2504016","MC003","-","","1","2","","1","2025-04-30 08:01:47","2025-04-30 08:01:48"
"4205","MF2504016","MC004","-","","1","2","","1","2025-04-30 08:01:54","2025-04-30 08:01:56"
"4206","MF2504016","MC005","-","","1","8","","1","2025-04-30 08:18:54","2025-04-30 08:18:56"
"4207","MF2504016","MC006","-","","1","8","","1","2025-04-30 08:19:00","2025-04-30 08:19:02"
"4208","MF2504016","MC007","-","","1","8","","1","2025-04-30 08:19:06","2025-04-30 08:19:13"
"4209","MF2504016","MC008","-","","1","8","","1","2025-04-30 08:19:17","2025-04-30 08:19:19"
"4210","MF2504016","MC009","-","","1","8","","1","2025-04-30 08:19:42","2025-04-30 08:19:45"
"4211","MF2505001","LT001","-","","1","2","","1","2025-05-02 02:14:42","2025-05-02 02:15:13"
"4212","MF2505001","LT002","-","","1","2","","1","2025-05-02 02:14:45","2025-05-02 02:15:13"
"4213","MF2505001","MC001","-","","1","2","","1","2025-05-02 02:14:55","2025-05-02 02:15:16"
"4214","MF2505001","MC002","-","","1","2","","1","2025-05-02 02:14:58","2025-05-02 02:15:17"
"4215","MF2505001","MC003","-","","1","2","","1","2025-05-02 02:15:00","2025-05-02 02:15:19"
"4216","MF2505001","MC004","-","","1","2","","1","2025-05-02 02:15:03","2025-05-02 02:15:20"
"4217","MF2505001","EM001","-","","1","2","","1","2025-05-02 02:15:09","2025-05-02 02:15:21"
"4218","MF2505001","MC005","-","","1","8","","1","2025-05-02 02:26:24","2025-05-02 02:26:45"
"4219","MF2505001","MC006","-","","1","8","","1","2025-05-02 02:26:27","2025-05-02 02:26:46"
"4220","MF2505001","MC007","-","","1","8","","1","2025-05-02 02:26:34","2025-05-02 02:26:47"
"4221","MF2505001","MC008","-","","1","8","","1","2025-05-02 02:26:38","2025-05-02 02:26:48"
"4222","MF2505001","MC009","-","","1","8","","1","2025-05-02 02:26:43","2025-05-02 02:26:50"
"4223","MF2505002","LT001","-","","1","2","","1","2025-05-06 09:24:28","2025-05-06 09:24:40"
"4224","MF2505002","LT002","-","","1","2","","1","2025-05-06 09:24:29","2025-05-06 09:24:41"
"4225","MF2505002","MC001","-","","1","2","","1","2025-05-06 09:24:31","2025-05-06 09:24:42"
"4226","MF2505002","MC002","-","","1","2","","1","2025-05-06 09:24:33","2025-05-06 09:24:42"
"4227","MF2505002","MC003","-","","1","2","","1","2025-05-06 09:24:35","2025-05-06 09:24:43"
"4228","MF2505002","MC004","-","","1","2","","1","2025-05-06 09:24:37","2025-05-06 09:24:43"
"4229","MF2505002","EM001","-","","1","2","","1","2025-05-06 09:24:38","2025-05-06 09:24:44"
"4230","MF2505002","MC005","-","","1","8","","1","2025-05-06 09:56:46","2025-05-06 09:57:10"
"4231","MF2505002","MC006","-","","1","8","","1","2025-05-06 09:56:54","2025-05-06 09:57:10"
"4232","MF2505002","MC007","-","","1","8","","1","2025-05-06 09:56:59","2025-05-06 09:57:11"
"4233","MF2505002","MC008","-","","1","8","","1","2025-05-06 09:57:02","2025-05-06 09:57:12"
"4234","MF2505002","MC009","-","","1","8","","1","2025-05-06 09:57:06","2025-05-06 09:57:12"
"4235","MF2505003","EM001","-","","0","2","","1","2025-05-07 07:25:12","2025-05-07 07:25:12"
"4236","MF2505003","LT001","-","","0","2","","1","2025-05-07 07:25:14","2025-05-07 07:25:14"
"4237","MF2505003","MC001","-","","0","2","","1","2025-05-07 07:25:18","2025-05-07 07:25:18"
"4238","MF2505003","MC002","-","","0","2","","1","2025-05-07 07:25:21","2025-05-07 07:25:21"
"4239","MF2505003","MC003","-","","0","2","","1","2025-05-07 07:25:26","2025-05-07 07:25:26"
"4240","MF2505004","LT001","-","","1","2","","1","2025-05-08 04:39:51","2025-05-08 04:40:08"
"4241","MF2505004","LT002","-","","1","2","","1","2025-05-08 04:39:53","2025-05-08 04:40:08"
"4242","MF2505004","MC001","-","","1","2","","1","2025-05-08 04:39:55","2025-05-08 04:40:09"
"4243","MF2505004","MC002","-","","1","2","","1","2025-05-08 04:39:56","2025-05-08 04:40:10"
"4244","MF2505004","MC003","-","","1","2","","1","2025-05-08 04:40:00","2025-05-08 04:40:11"
"4245","MF2505004","MC004","-","","1","2","","1","2025-05-08 04:40:03","2025-05-08 04:40:11"
"4246","MF2505004","EM001","-","","1","2","","1","2025-05-08 04:40:05","2025-05-08 04:40:12"
"4247","MF2505004","MC005","-","","1","8","","1","2025-05-08 06:49:16","2025-05-08 06:49:30"
"4248","MF2505004","MC006","-","","1","8","","1","2025-05-08 06:49:18","2025-05-08 06:49:31"
"4249","MF2505004","MC007","-","","1","8","","1","2025-05-08 06:49:22","2025-05-08 06:49:32"
"4250","MF2505004","MC008","-","","1","8","","1","2025-05-08 06:49:24","2025-05-08 06:49:32"
"4251","MF2505004","MC009","-","","1","8","","1","2025-05-08 06:49:28","2025-05-08 06:49:33"
"4252","MF2505005","LT001","-","","1","2","","1","2025-05-12 09:46:16","2025-05-12 09:46:31"
"4253","MF2505005","LT002","-","","1","2","","1","2025-05-12 09:46:18","2025-05-12 09:46:32"
"4254","MF2505005","MC001","-","","1","2","","1","2025-05-12 09:46:20","2025-05-12 09:46:32"
"4255","MF2505005","MC002","-","","1","2","","1","2025-05-12 09:46:22","2025-05-12 09:46:33"
"4256","MF2505005","MC003","-","","1","2","","1","2025-05-12 09:46:23","2025-05-12 09:46:33"
"4257","MF2505005","MC004","-","","1","2","","1","2025-05-12 09:46:26","2025-05-12 09:46:34"
"4258","MF2505005","EM001","-","","1","2","","1","2025-05-12 09:46:28","2025-05-12 09:46:35"
"4259","MF2505006","LT001","-","","1","2","","1","2025-05-13 10:34:05","2025-05-13 10:34:19"
"4260","MF2505006","LT002","-","","1","2","","1","2025-05-13 10:34:06","2025-05-13 10:34:20"
"4261","MF2505006","MC001","-","","1","2","","1","2025-05-13 10:34:08","2025-05-13 10:34:20"
"4262","MF2505006","MC002","-","","1","2","","1","2025-05-13 10:34:09","2025-05-13 10:34:21"
"4263","MF2505006","MC003","-","","1","2","","1","2025-05-13 10:34:12","2025-05-13 10:34:21"
"4264","MF2505006","MC004","-","","1","2","","1","2025-05-13 10:34:14","2025-05-13 10:34:22"
"4265","MF2505006","EM001","-","","1","2","","1","2025-05-13 10:34:17","2025-05-13 10:34:23"
"4266","MF2505007","LT001","-","","1","2","","1","2025-05-14 03:28:56","2025-05-14 03:29:30"
"4267","MF2505007","EM001","-","","1","2","","1","2025-05-14 03:29:02","2025-05-14 03:29:32"
"4268","MF2505007","LT002","-","","1","2","","1","2025-05-14 03:29:06","2025-05-14 03:29:33"
"4269","MF2505007","MC001","-","","1","2","","1","2025-05-14 03:29:09","2025-05-14 03:29:34"
"4270","MF2505007","MC003","-","","1","2","","1","2025-05-14 03:29:12","2025-05-14 03:29:35"
"4271","MF2505007","MC002","-","","1","2","","1","2025-05-14 03:29:16","2025-05-14 03:29:37"
"4272","MF2505007","MC004","-","","1","2","","1","2025-05-14 03:29:21","2025-05-14 03:29:39"
"4273","MF2411019","LT001","-","","1","2","","1","2025-05-14 08:55:02","2025-05-14 08:55:19"
"4274","MF2411019","LT002","-","","1","2","","1","2025-05-14 08:55:03","2025-05-14 08:55:20"
"4275","MF2411019","MC001","-","","1","2","","1","2025-05-14 08:55:05","2025-05-14 08:55:21"
"4276","MF2411019","MC002","-","","1","2","","1","2025-05-14 08:55:07","2025-05-14 08:55:21"
"4277","MF2411019","MC003","-","","1","2","","1","2025-05-14 08:55:11","2025-05-14 08:55:24"
"4278","MF2411019","MC004","-","","1","2","","1","2025-05-14 08:55:14","2025-05-14 08:55:23"
"4279","MF2411019","EM001","-","","1","2","","1","2025-05-14 08:55:16","2025-05-14 08:55:24"
"4280","MF2505008","LT001","-","","1","2","","1","2025-05-15 04:23:05","2025-05-15 04:23:15"
"4281","MF2505008","LT002","-","","1","2","","1","2025-05-15 04:23:11","2025-05-15 04:23:17"
"4282","MF2505008","MC004","-","","1","2","","1","2025-05-15 04:23:37","2025-05-15 04:23:58"
"4283","MF2505008","MC003","-","","1","2","","1","2025-05-15 04:23:41","2025-05-15 04:23:59"
"4284","MF2505008","EM001","-","","1","2","","1","2025-05-15 04:23:44","2025-05-15 04:23:59"
"4285","MF2505008","MC002","-","","0","2","","1","2025-05-15 04:25:07","2025-05-15 04:25:07"
"4286","MF2505008","MC001","-","","0","2","","1","2025-05-15 04:25:09","2025-05-15 04:25:09"
"4287","MF2505010","EM001","-","","1","2","","1","2025-05-20 06:07:34","2025-05-20 06:07:35"
"4288","MF2505010","LT001","-","","1","2","","1","2025-05-20 06:07:37","2025-05-20 06:07:39"
"4289","MF2505010","LT002","-","","1","2","","1","2025-05-20 06:07:42","2025-05-20 06:07:43"
"4290","MF2505010","MC001","-","","1","2","","1","2025-05-20 06:07:46","2025-05-20 06:07:48"
"4291","MF2505010","MC002","-","","1","2","","1","2025-05-20 06:07:51","2025-05-20 06:07:53"
"4292","MF2505010","MC003","-","","1","2","","1","2025-05-20 06:07:56","2025-05-20 06:07:58"
"4293","MF2505010","MC004","-","","1","2","","1","2025-05-20 06:08:03","2025-05-20 06:08:04"
"4294","MF2505010","MC009","-","","1","8","","1","2025-05-20 06:16:54","2025-05-20 06:16:56"
"4295","MF2505010","MC008","-","","1","8","","1","2025-05-20 06:16:59","2025-05-20 06:17:01"
"4296","MF2505010","MC007","-","","1","8","","1","2025-05-20 06:17:04","2025-05-20 06:17:06"
"4297","MF2505010","MC006","-","","1","8","","1","2025-05-20 06:17:13","2025-05-20 06:17:15"
"4298","MF2505010","MC005","-","","1","8","","1","2025-05-20 06:17:19","2025-05-20 06:17:21"
"4299","MF2505009","EM001","-","","0","2","","1","2025-05-20 10:34:24","2025-05-20 10:34:26"
"4300","MF2505009","LT001","-","","0","2","","1","2025-05-20 10:34:33","2025-05-20 10:34:33"
"4301","MF2505009","LT002","-","","0","2","","1","2025-05-20 10:34:36","2025-05-20 10:34:36"
"4302","MF2505009","MC001","-","","0","2","","1","2025-05-20 10:34:39","2025-05-20 10:34:39"
"4303","MF2505009","MC002","-","","0","2","","1","2025-05-20 10:34:45","2025-05-20 10:34:45"
"4304","MF2505009","MC003","-","","0","2","","1","2025-05-20 10:34:47","2025-05-20 10:34:47"
"4305","MF2505009","MC004","-","","0","2","","1","2025-05-20 10:34:56","2025-05-20 10:34:56"
"4306","MF2505012","LT001","-","","1","2","","1","2025-05-21 02:34:29","2025-05-21 02:34:49"
"4307","MF2505012","LT002","-","","1","2","","1","2025-05-21 02:34:32","2025-05-21 02:34:49"
"4308","MF2505012","MC001","-","","1","2","","1","2025-05-21 02:34:33","2025-05-21 02:34:50"
"4309","MF2505012","MC002","-","","1","2","","1","2025-05-21 02:34:35","2025-05-21 02:34:50"
"4310","MF2505012","MC003","-","","1","2","","1","2025-05-21 02:34:41","2025-05-21 02:34:51"
"4311","MF2505012","MC004","-","","1","2","","1","2025-05-21 02:34:45","2025-05-21 02:34:51"
"4312","MF2505012","EM001","-","","1","2","","1","2025-05-21 02:34:47","2025-05-21 02:34:52"
"4313","MF2505013","LT001","-","","1","2","","1","2025-05-22 09:06:06","2025-05-22 09:06:29"
"4314","MF2505013","LT002","-","","1","2","","1","2025-05-22 09:06:08","2025-05-22 09:06:30"
"4315","MF2505013","MC001","-","","1","2","","1","2025-05-22 09:06:09","2025-05-22 09:06:30"
"4316","MF2505013","MC002","-","","1","2","","1","2025-05-22 09:06:11","2025-05-22 09:06:31"
"4317","MF2505013","MC003","-","","1","2","","1","2025-05-22 09:06:23","2025-05-22 09:06:33"
"4318","MF2505013","MC004","-","","1","2","","1","2025-05-22 09:06:25","2025-05-22 09:06:34"
"4319","MF2505013","EM001","-","","1","2","","1","2025-05-22 09:06:27","2025-05-22 09:06:34"
"4320","MF2505014","LT001","-","","1","2","","1","2025-05-22 10:30:37","2025-05-22 10:31:23"
"4321","MF2505014","LT002","-","","1","2","","1","2025-05-22 10:30:39","2025-05-22 10:31:23"
"4322","MF2505014","MC001","-","","1","2","","1","2025-05-22 10:30:41","2025-05-22 10:31:24"
"4323","MF2505014","MC002","-","","1","2","","1","2025-05-22 10:30:43","2025-05-22 10:31:24"
"4324","MF2505014","MC003","-","","1","2","","1","2025-05-22 10:31:17","2025-05-22 10:31:26"
"4325","MF2505014","MC004","-","","1","2","","1","2025-05-22 10:31:19","2025-05-22 10:31:26"
"4326","MF2505014","EM001","-","","1","2","","1","2025-05-22 10:31:20","2025-05-22 10:31:27"
"4327","MF2505016","LT001","-","","1","2","","1","2025-05-23 02:46:57","2025-05-23 02:47:12"
"4328","MF2505016","LT002","-","","1","2","","1","2025-05-23 02:46:59","2025-05-23 02:47:12"
"4329","MF2505016","MC001","-","","1","2","","1","2025-05-23 02:47:00","2025-05-23 02:47:13"
"4330","MF2505016","MC002","-","","1","2","","1","2025-05-23 02:47:02","2025-05-23 02:47:14"
"4331","MF2505016","MC003","-","","1","2","","1","2025-05-23 02:47:05","2025-05-23 02:47:14"
"4332","MF2505016","MC004","-","","1","2","","1","2025-05-23 02:47:07","2025-05-23 02:47:15"
"4333","MF2505016","EM001","-","","1","2","","1","2025-05-23 02:47:09","2025-05-23 02:47:16"
"4334","MF2505015","EM001","-","","0","2","","1","2025-05-23 04:21:25","2025-05-23 04:21:25"
"4335","MF2505015","LT001","-","","0","2","","1","2025-05-23 04:21:27","2025-05-23 04:21:27"
"4336","MF2505015","LT002","-","","0","2","","1","2025-05-23 04:21:30","2025-05-23 04:21:30"
"4337","MF2505015","MC001","-","","0","2","","1","2025-05-23 04:21:41","2025-05-23 04:21:41"
"4338","MF2505015","MC002","-","","0","2","","1","2025-05-23 04:21:42","2025-05-23 04:21:42"
"4339","MF2505015","MC003","-","","0","2","","1","2025-05-23 04:21:47","2025-05-23 04:21:47"
"4340","MF2505015","MC004","-","","0","2","","1","2025-05-23 04:21:51","2025-05-23 04:21:51"
"4341","MF2505017","EM001","-","","1","2","","1","2025-05-26 02:46:05","2025-05-26 02:46:28"
"4342","MF2505017","LT001","-","","1","2","","1","2025-05-26 02:46:09","2025-05-26 02:46:29"
"4343","MF2505017","LT002","-","","1","2","","1","2025-05-26 02:46:11","2025-05-26 02:46:31"
"4344","MF2505017","MC001","-","","1","2","","1","2025-05-26 02:46:13","2025-05-26 02:46:32"
"4345","MF2505017","MC002","-","","1","2","","1","2025-05-26 02:46:15","2025-05-26 02:46:33"
"4346","MF2505017","MC003","-","","1","2","","1","2025-05-26 02:46:17","2025-05-26 02:46:34"
"4347","MF2505017","MC004","-","","1","2","","1","2025-05-26 02:46:19","2025-05-26 02:46:35"
"4348","MF2505018","LT001","-","","1","2","","1","2025-06-05 06:25:55","2025-06-05 06:26:14"
"4349","MF2505018","LT002","-","","1","2","","1","2025-06-05 06:25:58","2025-06-05 06:26:15"
"4350","MF2505018","MC001","-","","1","2","","1","2025-06-05 06:26:00","2025-06-05 06:26:15"
